Type	N	C	B
Both_coding	12875,0.4	5470,0.301	1104,0.193
CParent_NCchild	3270,0.102	861,0.047	937,0.164
NCParent_Cchild	4691,0.146	9250,0.508	1083,0.19
Both_NonCoding	11339,0.352	2616,0.144	2586,0.453


N segregation
Type	Total	Freq
relevant	5686	0.44
ATIT:Same_amino_acid	6698	0.52
ATIT:Diff_amino_acid	58	0.0
Variation_in_coding_coods	217	0.02
pseudoC	0	0.0
pseudoN	0	0.0
No_overlap_exists	216	0.02


C segregation
Type	Total	Freq
relevant	3066	0.56
ATIT:Same_amino_acid	1824	0.33
ATIT:Diff_amino_acid	60	0.01
Variation_in_coding_coods	359	0.07
pseudoC	0	0.0
pseudoN	0	0.0
No_overlap_exists	161	0.03


B segregation
Type	Total	Freq
relevant	291	0.26
ATIT:Same_amino_acid	18	0.02
ATIT:Diff_amino_acid	4	0.0
Variation_in_coding_coods	0	0.0
pseudoC	244	0.22
pseudoN	126	0.11
No_overlap_exists	421	0.38


For N from total relevant :5686 cases 1440(0.253) have length change of -2 to 2
For C from total relevant :3066 cases 312(0.102) have length change of -2 to 2
For B from total relevant :291 cases 24(0.082) have length change of -2 to 2
All genes in which N cases are presnet are:6599
Genes in which N cases are presnet and both coding with length out of -2 to 2 arr:4243
All genes in which C cases are presnet are:3374
Genes in which C cases are presnet and both coding with length out of -2 to 2 arr:2754
All genes in which B cases are presnet are:767
Genes in which B cases are presnet and both coding with length out of -2 to 2 arr:279
All genes in which NCB union cases are presnet are:8222
Genes in which uninon NCB cases are presnet and both coding with length out of -2 to 2 arr:7275
All genes in which NCB intersection cases are presnet are:277
Genes in which intersection NCB cases are presnet and both coding with length out of -2 to 2 arr:0

Genes_list_N
Gene	Length	Structure	Variants	Name
135644	-29	NP_619645.1	1.0	TRIM40 tripartite motif containing 40
4715	-11	NP_001298097.1	False	NDUFB9 NADH:ubiquinone oxidoreductase subunit B9
50640	-15	XP_011514577.1	1.0	PNPLA8 patatin like phospholipase domain containing 8
64174	-14	XP_016879031.1	1.0	DPEP2 dipeptidase 2
6474	-12	XP_006713790.1	1.0	SHOX2 short stature homeobox 2
8875	-53	XP_006715656.1	1.0	VNN2 vanin 2
83692	-4	XP_016885379.1	False	CD99L2 CD99 molecule like 2
146325	-291	XP_016878450.1	False	PRR35 proline rich 35
9751	-44	XP_011527706.1	False	SNPH syntaphilin
257144	-9	XP_005247329.1	False	GCSAM germinal center associated signaling and motility
286256	-25	XP_016870121.1	1.0	LCN12 lipocalin 12
493869	-42	NP_001293130.1	1.0	GPX8 glutathione peroxidase 8 (putative)
23275	-20	XP_011527809.1	1.0	POFUT2 protein O-fucosyltransferase 2
64386	-18	XP_011520907.1	1.0	MMP25 matrix metallopeptidase 25
146850	-6	NP_001277140.1	False	PIK3R6 phosphoinositide-3-kinase regulatory subunit 6
113220	11	XP_011516492.1	False	KIF12 kinesin family member 12
136332	-7	XP_016867238.1	1.0	LRGUK leucine rich repeats and guanylate kinase domain containing
3357	-42	NP_001307687.1	1.0	HTR2B 5-hydroxytryptamine receptor 2B
389643	24	XP_011542825.1	1.0	NUGGC nuclear GTPase, germinal center associated
51657	26	XP_016867785.1	1.0	STYXL1 serine/threonine/tyrosine interacting like 1
8839	8	XP_016883606.1	False	WISP2 WNT1 inducible signaling pathway protein 2
374355	-12	XP_006717883.1	False	CCDC172 coiled-coil domain containing 172
5471	-28	XP_011532689.1	1.0	PPAT phosphoribosyl pyrophosphate amidotransferase
3594	7	XP_011526278.1	1.0	IL12RB1 interleukin 12 receptor subunit beta 1
151313	-4	XP_016858961.1	1.0	FAHD2B fumarylacetoacetate hydrolase domain containing 2B
64429	-4	XP_016872056.1	False	ZDHHC6 zinc finger DHHC-type containing 6
10250	-30	XP_016855506.1	1.0	SRRM1 serine and arginine repetitive matrix 1
10045	-128	XP_016881613.1	1.0	SH2D3A SH2 domain containing 3A
79883	-8	XP_011526612.1	1.0	PODNL1 podocan like 1
4978	-41	XP_011541158.1	1.0	OPCML opioid binding protein/cell adhesion molecule like
256714	-8	XP_005274536.1	False	MAP7D2 MAP7 domain containing 2
51227	-24	NP_710149.1	False	PIGP phosphatidylinositol glycan anchor biosynthesis class P
1089	18	XP_016881695.1	1.0	CEACAM4 carcinoembryonic antigen related cell adhesion molecule 4
27284	-19	XP_005265735.1	1.0	SULT1B1 sulfotransferase family 1B member 1
92002	-10	XP_005277977.1	1.0	CCNQ cyclin Q
654429	57	XP_016875337.1	1.0	LRTM2 leucine rich repeats and transmembrane domains 2
2999	-16	XP_011534985.1	1.0	GZMH granzyme H
164633	-4	XP_006724224.1	1.0	CABP7 calcium binding protein 7
9229	27	XP_005258230.2	False	DLGAP1 DLG associated protein 1
256329	5	XP_011518267.2	1.0	LMNTD2 lamin tail domain containing 2
11266	-15	XP_005244919.1	1.0	DUSP12 dual specificity phosphatase 12
23640	-46	XP_016882032.1	1.0	HSPBP1 HSPA (Hsp70) binding protein 1
8394	7	XP_006711626.1	1.0	PIP5K1A phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
79811	-18	XP_016878065.1	1.0	SLTM SAFB like transcription modulator
374395	30	XP_005274039.3	False	TMEM179B transmembrane protein 179B
7761	5	XP_011518657.1	1.0	ZNF214 zinc finger protein 214
26234	-17	XP_011512133.1	1.0	FBXL5 F-box and leucine rich repeat protein 5
64398	-34	NP_001243479.1	1.0	MPP5 membrane palmitoylated protein 5
388799	68	XP_016883338.1	False	FAM209B family with sequence similarity 209 member B
7392	-14	NP_001308079.1	1.0	USF2 upstream transcription factor 2, c-fos interacting
91452	10	XP_006717593.1	False	ACBD5 acyl-CoA binding domain containing 5
27287	11	XP_016871562.1	1.0	VENTX VENT homeobox
8193	-8	XP_006723473.1	1.0	DPF1 double PHD fingers 1
4524	-3	XP_005263520.1	1.0	MTHFR methylenetetrahydrofolate reductase
3906	6	XP_006719458.1	1.0	LALBA lactalbumin alpha
55869	38	XP_016885131.1	1.0	HDAC8 histone deacetylase 8
27300	11	XP_016882088.1	1.0	ZNF544 zinc finger protein 544
89790	-48	XP_011525741.1	1.0	SIGLEC10 sialic acid binding Ig like lectin 10
441452	14	XP_011517003.1	False	SPATA31C1 SPATA31 subfamily C member 1
51517	-21	XP_016862085.1	1.0	NCKIPSD NCK interacting protein with SH3 domain
222962	-12	NP_001287776.1	False	SLC29A4 solute carrier family 29 member 4
146894	-51	XP_005257133.1	1.0	CD300LG CD300 molecule like family member g
79861	-40	NP_001165335.1	1.0	TUBAL3 tubulin alpha like 3
1478	-17	NP_001293138.1	1.0	CSTF2 cleavage stimulation factor subunit 2
6810	7	NP_001259025.1	1.0	STX4 syntaxin 4
23464	-26	NP_055106.1	1.0	GCAT glycine C-acetyltransferase
159091	20	XP_005262443.1	False	FAM122C family with sequence similarity 122C
9058	-49	XP_011523754.1	False	SLC13A2 solute carrier family 13 member 2
57176	-11	NP_065175.4	1.0	VARS2 valyl-tRNA synthetase 2, mitochondrial
23063	6	XP_016871468.1	1.0	WAPL WAPL cohesin release factor
4329	-12	XP_016876820.1	1.0	ALDH6A1 aldehyde dehydrogenase 6 family member A1
4058	5	XP_016877671.1	1.0	LTK leukocyte receptor tyrosine kinase
7750	-254	XP_011533518.1	False	ZMYM2 zinc finger MYM-type containing 2
64743	-78	XP_006724604.1	False	WDR13 WD repeat domain 13
401565	23	XP_011516996.1	False	FAM166A family with sequence similarity 166 member A
10087	-99	XP_016864408.1	1.0	COL4A3BP collagen type IV alpha 3 binding protein
55974	-6	NP_001274520.1	1.0	SLC50A1 solute carrier family 50 member 1
55876	-4	XP_016880343.1	False	GSDMB gasdermin B
58497	13	XP_005245450.1	1.0	PRUNE1 prune exopolyphosphatase 1
6635	5	NP_001291393.1	1.0	SNRPE small nuclear ribonucleoprotein polypeptide E
129285	-40	XP_016858790.1	False	PPP1R21 protein phosphatase 1 regulatory subunit 21
9212	16	XP_016880797.1	1.0	AURKB aurora kinase B
9473	15	NP_001273044.1	False	THEMIS2 thymocyte selection associated family member 2
51160	-17	XP_005272380.1	1.0	VPS28 VPS28, ESCRT-I subunit
84885	-55	NP_001304949.1	False	ZDHHC12 zinc finger DHHC-type containing 12
100101467	-7	XP_016881007.1	1.0	ZSCAN30 zinc finger and SCAN domain containing 30
6810	7	XP_005255578.1	1.0	STX4 syntaxin 4
123355	32	NP_653199.2	1.0	LRRC28 leucine rich repeat containing 28
4582	-134	NP_001191223.1	False	MUC1 mucin 1, cell surface associated
401124	35	XP_011511995.1	1.0	DTHD1 death domain containing 1
6339	36	XP_011540210.1	1.0	SCNN1D sodium channel epithelial 1 delta subunit
5154	22	XP_011513720.1	1.0	PDGFA platelet derived growth factor subunit A
22880	5	XP_016884156.1	1.0	MORC2 MORC family CW-type zinc finger 2
79869	-68	XP_016873834.1	1.0	CPSF7 cleavage and polyadenylation specific factor 7
5127	14	XP_016885058.1	1.0	CDK16 cyclin dependent kinase 16
374291	85	XP_016882257.1	1.0	NDUFS7 NADH:ubiquinone oxidoreductase core subunit S7
64333	-6	NP_001073626.1	False	ARHGAP9 Rho GTPase activating protein 9
9028	78	XP_016879338.1	1.0	RHBDL1 rhomboid like 1
137994	-36	XP_006716354.1	False	LETM2 leucine zipper and EF-hand containing transmembrane protein 2
2021	89	XP_011516649.1	1.0	ENDOG endonuclease G
653145	-38	XP_011538400.1	1.0	ANXA8 annexin A8
79875	-93	XP_016878071.1	1.0	THSD4 thrombospondin type 1 domain containing 4
7083	42	XP_016880481.1	1.0	TK1 thymidine kinase 1
4793	-18	XP_006723289.2	1.0	NFKBIB NFKB inhibitor beta
5047	-23	XP_016870271.1	1.0	PAEP progestagen associated endometrial protein
55223	10	XP_016857119.1	1.0	TRIM62 tripartite motif containing 62
55374	-5	XP_005268534.1	1.0	TMCO6 transmembrane and coiled-coil domains 6
26289	-24	XP_016856499.1	1.0	AK5 adenylate kinase 5
5094	-4	NP_001122386.1	1.0	PCBP2 poly(rC) binding protein 2
138429	83	XP_016869768.1	1.0	PIP5KL1 phosphatidylinositol-4-phosphate 5-kinase like 1
80344	-18	NP_852002.1	1.0	DCAF11 DDB1 and CUL4 associated factor 11
51003	85	XP_016880199.1	1.0	MED31 mediator complex subunit 31
6007	-4	NP_001269796.1	False	RHD Rh blood group D antigen
11340	49	XP_006719826.1	1.0	EXOSC8 exosome component 8
64419	-44	XP_011532314.1	1.0	MTMR14 myotubularin related protein 14
79763	-16	NP_001129673.1	1.0	ISOC2 isochorismatase domain containing 2
155061	15	XP_005250013.1	1.0	ZNF746 zinc finger protein 746
107983993	-22	XP_016868385.1	False	UPK3BL2 uroplakin 3B like 2
339745	-49	XP_005263714.1	1.0	SPOPL speckle type BTB/POZ protein like
1495	-23	NP_001277239.1	1.0	CTNNA1 catenin alpha 1
117583	28	XP_016858772.1	1.0	PARD3B par-3 family cell polarity regulator beta
63946	13	XP_011525517.1	1.0	DMRTC2 DMRT like family C2
100507436	-58	NP_001276083.1	False	MICA MHC class I polypeptide-related sequence A
284695	-89	NP_001307114.1	False	ZNF326 zinc finger protein 326
105374378	26	XP_011531517.1	False	LOC105374378 uncharacterized LOC105374378
9970	-4	NP_001070937.1	1.0	NR1I3 nuclear receptor subfamily 1 group I member 3
3594	-36	NP_001276952.1	1.0	IL12RB1 interleukin 12 receptor subunit beta 1
3594	7	XP_011526276.1	1.0	IL12RB1 interleukin 12 receptor subunit beta 1
6535	-10	NP_001136277.1	False	SLC6A8 solute carrier family 6 member 8
142678	-4	XP_016855848.1	False	MIB2 mindbomb E3 ubiquitin protein ligase 2
353345	-25	XP_011513685.1	1.0	GPR141 G protein-coupled receptor 141
148345	-16	XP_016855862.1	False	C1orf127 chromosome 1 open reading frame 127
6019	-21	XP_016870500.1	False	RLN2 relaxin 2
5970	-3	NP_001138610.1	1.0	RELA RELA proto-oncogene, NF-kB subunit
5445	-9	XP_005250510.1	1.0	PON2 paraoxonase 2
129881	-18	XP_011508891.1	False	CCDC173 coiled-coil domain containing 173
191	-28	XP_016883199.1	1.0	AHCY adenosylhomocysteinase
55432	61	NP_061036.3	1.0	YOD1 YOD1 deubiquitinase
3195	12	XP_011538046.1	1.0	TLX1 T cell leukemia homeobox 1
23286	-18	XP_016864767.1	1.0	WWC1 WW and C2 domain containing 1
26470	-70	XP_016878624.1	1.0	SEZ6L2 seizure related 6 homolog like 2
79581	-164	XP_016869311.1	False	SLC52A2 solute carrier family 52 member 2
63908	-4	NP_071363.1	1.0	NAPB NSF attachment protein beta
83849	7	XP_016872239.1	1.0	SYT15 synaptotagmin 15
50511	6	XP_011536723.2	False	SYCP3 synaptonemal complex protein 3
64753	31	XP_011514785.1	False	CCDC136 coiled-coil domain containing 136
202243	-69	XP_005248518.1	False	CCDC125 coiled-coil domain containing 125
6813	-11	NP_008880.2	1.0	STXBP2 syntaxin binding protein 2
27283	-18	XP_006715125.1	1.0	TINAG tubulointerstitial nephritis antigen
11311	-10	NP_001266284.1	1.0	VPS45 vacuolar protein sorting 45 homolog
5859	18	XP_016862454.1	1.0	QARS glutaminyl-tRNA synthetase
123355	32	NP_001271329.1	1.0	LRRC28 leucine rich repeat containing 28
225689	19	XP_011515230.1	1.0	MAPK15 mitogen-activated protein kinase 15
29115	-5	XP_016880034.1	False	SAP30BP SAP30 binding protein
25900	-63	XP_016874659.1	1.0	IFFO1 intermediate filament family orphan 1
27231	-5	NP_733778.1	1.0	NMRK2 nicotinamide riboside kinase 2
374739	-27	NP_955535.2	False	TEPP testis, prostate and placenta expressed
9520	-30	XP_016880862.1	1.0	NPEPPS aminopeptidase puromycin sensitive
26470	-70	NP_001107571.1	1.0	SEZ6L2 seizure related 6 homolog like 2
56935	5	XP_011541212.1	False	SMCO4 single-pass membrane protein with coiled-coil domains 4
146802	36	XP_016879711.1	False	SLC47A2 solute carrier family 47 member 2
122509	-17	NP_660292.1	1.0	IFI27L1 interferon alpha inducible protein 27 like 1
79090	12	XP_016882784.1	1.0	TRAPPC6A trafficking protein particle complex 6A
127435	10	XP_016855783.1	1.0	PODN podocan
2873	-4	XP_005256410.1	1.0	GPS1 G protein pathway suppressor 1
58476	-25	XP_006723904.1	False	TP53INP2 tumor protein p53 inducible nuclear protein 2
7738	9	NP_001305822.1	1.0	ZNF184 zinc finger protein 184
112703	-16	NP_612420.1	False	FAM71E1 family with sequence similarity 71 member E1
201305	-25	XP_011522028.1	1.0	SPNS3 sphingolipid transporter 3 (putative)
129138	-6	XP_011528185.1	1.0	ANKRD54 ankyrin repeat domain 54
23164	32	XP_011522063.1	1.0	MPRIP myosin phosphatase Rho interacting protein
83546	-6	XP_016882833.1	False	RTBDN retbindin
389136	-53	NP_001307423.1	False	VGLL3 vestigial like family member 3
3973	55	XP_016859578.1	1.0	LHCGR luteinizing hormone/choriogonadotropin receptor
9331	-32	XP_016881580.1	1.0	B4GALT6 beta-1,4-galactosyltransferase 6
22838	-45	XP_005265899.1	1.0	RNF44 ring finger protein 44
25963	-41	XP_011519745.1	False	TMEM87A transmembrane protein 87A
23746	-24	NP_001272330.1	1.0	AIPL1 aryl hydrocarbon receptor interacting protein like 1
91137	-81	NP_001290178.1	1.0	SLC25A46 solute carrier family 25 member 46
3140	-45	NP_001181928.1	1.0	MR1 major histocompatibility complex, class I-related
6528	-89	XP_011526495.1	1.0	SLC5A5 solute carrier family 5 member 5
9047	-4	XP_016858252.1	1.0	SH2D2A SH2 domain containing 2A
56944	-23	NP_001273282.1	False	OLFML3 olfactomedin like 3
89858	24	XP_011525743.1	1.0	SIGLEC12 sialic acid binding Ig like lectin 12 (gene/pseudogene)
51203	-15	NP_001230072.1	False	NUSAP1 nucleolar and spindle associated protein 1
51517	-7	XP_016862087.1	1.0	NCKIPSD NCK interacting protein with SH3 domain
8778	9	XP_016882908.1	1.0	SIGLEC5 sialic acid binding Ig like lectin 5
6905	11	NP_001274731.1	1.0	TBCE tubulin folding cofactor E
340481	-41	XP_016870181.1	False	ZDHHC21 zinc finger DHHC-type containing 21
6536	-18	XP_016857641.1	False	SLC6A9 solute carrier family 6 member 9
90326	7	NP_612359.2	1.0	THAP3 THAP domain containing 3
23404	-3	NP_001269637.1	1.0	EXOSC2 exosome component 2
389336	15	XP_016864948.1	False	C5orf46 chromosome 5 open reading frame 46
9425	-22	XP_011513299.1	False	CDYL chromodomain Y like
27439	-355	NP_001156551.1	False	TMEM121B transmembrane protein 121B
23567	16	XP_011532796.1	1.0	ZNF346 zinc finger protein 346
84364	14	XP_016873902.1	1.0	ARFGAP2 ADP ribosylation factor GTPase activating protein 2
150379	-14	XP_011528261.1	1.0	PNPLA5 patatin like phospholipase domain containing 5
4798	-13	XP_016873287.1	1.0	NFRKB nuclear factor related to kappaB binding protein
80704	22	XP_016860520.1	1.0	SLC19A3 solute carrier family 19 member 3
83697	-11	NP_001245355.1	1.0	SLC4A9 solute carrier family 4 member 9
8913	-17	XP_006722224.1	1.0	CACNA1G calcium voltage-gated channel subunit alpha1 G
9047	6	XP_016858256.1	1.0	SH2D2A SH2 domain containing 2A
55283	11	XP_011540042.1	False	MCOLN3 mucolipin 3
55869	38	XP_016885133.1	1.0	HDAC8 histone deacetylase 8
7922	-5	NP_001275706.1	False	SLC39A7 solute carrier family 39 member 7
1188	49	NP_001159417.2	1.0	CLCNKB chloride voltage-gated channel Kb
84513	37	XP_005273720.2	1.0	PLPP5 phospholipid phosphatase 5
8741	-17	NP_001185553.1	1.0	TNFSF13 TNF superfamily member 13
55687	-20	NP_001269712.1	1.0	TRMU tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase
23281	-9	XP_011533324.1	False	MTUS2 microtubule associated scaffold protein 2
23054	9	XP_016883235.1	False	NCOA6 nuclear receptor coactivator 6
9397	28	XP_016872436.1	1.0	NMT2 N-myristoyltransferase 2
80216	-26	XP_016864137.1	1.0	ALPK1 alpha kinase 1
3972	21	XP_011525277.1	1.0	LHB luteinizing hormone beta polypeptide
389336	15	XP_005268503.2	False	C5orf46 chromosome 5 open reading frame 46
140807	-99	XP_016874324.1	1.0	KRT72 keratin 72
50863	-27	XP_006718918.1	1.0	NTM neurotrimin
222865	-12	NP_690877.1	1.0	TMEM130 transmembrane protein 130
6339	8	XP_011540203.1	1.0	SCNN1D sodium channel epithelial 1 delta subunit
5023	57	XP_011522202.1	1.0	P2RX1 purinergic receptor P2X 1
7850	9	XP_011510107.1	1.0	IL1R2 interleukin 1 receptor type 2
55111	-19	XP_016882417.1	1.0	PLEKHJ1 pleckstrin homology domain containing J1
51259	-4	NP_001167461.1	False	TMEM216 transmembrane protein 216
8312	6	XP_016879234.1	1.0	AXIN1 axin 1
10841	40	XP_011527736.1	1.0	FTCD formimidoyltransferase cyclodeaminase
10898	4	XP_016867189.1	1.0	CPSF4 cleavage and polyadenylation specific factor 4
375759	-150	XP_011516965.1	False	C9orf50 chromosome 9 open reading frame 50
53630	-53	XP_016878778.1	False	BCO1 beta-carotene oxygenase 1
51573	-23	NP_001310995.1	1.0	GDE1 glycerophosphodiester phosphodiesterase 1
23271	-24	XP_016856288.1	1.0	CAMSAP2 calmodulin regulated spectrin associated protein family member 2
56901	22	XP_005269090.1	False	NDUFA4L2 NDUFA4, mitochondrial complex associated like 2
133874	9	XP_016864518.1	False	C5orf58 chromosome 5 open reading frame 58
8751	10	NP_001248393.1	1.0	ADAM15 ADAM metallopeptidase domain 15
1198	14	XP_016877397.1	1.0	CLK3 CDC like kinase 3
4354	-20	NP_001159933.1	1.0	MPP1 membrane palmitoylated protein 1
165082	9	XP_011530924.1	1.0	ADGRF3 adhesion G protein-coupled receptor F3
29926	-44	XP_016859403.1	1.0	GMPPA GDP-mannose pyrophosphorylase A
11196	7	XP_005269527.1	1.0	SEC23IP SEC23 interacting protein
84671	-12	XP_005259393.1	1.0	ZNF347 zinc finger protein 347
81488	-157	NP_001018112.1	False	POLR2M RNA polymerase II subunit M
11179	-48	XP_011514070.1	1.0	ZNF277 zinc finger protein 277
467	-15	NP_001193413.2	1.0	ATF3 activating transcription factor 3
80263	-104	XP_011540501.1	1.0	TRIM45 tripartite motif containing 45
4715	-22	NP_001265574.1	False	NDUFB9 NADH:ubiquinone oxidoreductase subunit B9
64748	25	NP_073574.2	1.0	PLPPR2 phospholipid phosphatase related 2
7422	-22	NP_001165100.1	1.0	VEGFA vascular endothelial growth factor A
79412	-39	NP_001240655.1	1.0	KREMEN2 kringle containing transmembrane protein 2
54985	29	NP_001275596.1	False	HCFC1R1 host cell factor C1 regulator 1
64221	31	XP_016873611.1	1.0	ROBO3 roundabout guidance receptor 3
80854	-14	XP_016864150.1	1.0	SETD7 SET domain containing lysine methyltransferase 7
10107	-20	XP_011512523.1	1.0	TRIM10 tripartite motif containing 10
374973	-64	NP_001287793.1	False	TEX38 testis expressed 38
54439	-66	XP_006714850.1	1.0	RBM27 RNA binding motif protein 27
91746	28	XP_016864322.1	1.0	YTHDC1 YTH domain containing 1
55786	9	XP_016882442.1	False	ZNF415 zinc finger protein 415
2922	-7	NP_001012530.1	False	GRP gastrin releasing peptide
256329	5	XP_016872968.1	1.0	LMNTD2 lamin tail domain containing 2
23492	-93	XP_006724241.1	1.0	CBX7 chromobox 7
1280	-8	XP_016874319.1	1.0	COL2A1 collagen type II alpha 1 chain
3386	25	NP_001535.1	1.0	ICAM4 intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
2905	75	XP_011522989.1	1.0	GRIN2C glutamate ionotropic receptor NMDA type subunit 2C
150379	-14	NP_001171146.1	1.0	PNPLA5 patatin like phospholipase domain containing 5
29068	-17	XP_006718889.1	False	ZBTB44 zinc finger and BTB domain containing 44
79685	-5	NP_001124535.1	1.0	SAP30L SAP30 like
1089	18	XP_016881693.1	1.0	CEACAM4 carcinoembryonic antigen related cell adhesion molecule 4
3765	57	XP_016856736.1	1.0	KCNJ9 potassium voltage-gated channel subfamily J member 9
55706	-40	NP_001162023.1	False	NDC1 NDC1 transmembrane nucleoporin
10140	-139	NP_001230814.1	1.0	TOB1 transducer of ERBB2, 1
64149	-8	XP_005258079.1	False	C17orf75 chromosome 17 open reading frame 75
51255	51	XP_005264416.1	1.0	RNF181 ring finger protein 181
4864	17	XP_005258334.1	1.0	NPC1 NPC intracellular cholesterol transporter 1
27315	-45	XP_006718246.1	False	PGAP2 post-GPI attachment to proteins 2
84513	37	XP_016869394.1	1.0	PLPP5 phospholipid phosphatase 5
9856	-107	XP_016867042.1	1.0	KIAA0319 KIAA0319
7334	146	XP_011537021.1	1.0	UBE2N ubiquitin conjugating enzyme E2 N
27040	-14	NP_055202.1	False	LAT linker for activation of T cells
164118	5	XP_016855986.1	1.0	TTC24 tetratricopeptide repeat domain 24
5146	-97	XP_016871811.1	1.0	PDE6C phosphodiesterase 6C
25906	-4	NP_001265417.1	False	ANAPC15 anaphase promoting complex subunit 15
84879	-13	NP_116182.2	1.0	MFSD2A major facilitator superfamily domain containing 2A
4582	-110	NP_001191222.1	False	MUC1 mucin 1, cell surface associated
138199	66	XP_011516525.1	1.0	CARNMT1 carnosine N-methyltransferase 1
26135	-15	NP_001018079.1	False	SERBP1 SERPINE1 mRNA binding protein 1
79812	-6	XP_005270210.1	1.0	MMRN2 multimerin 2
6899	50	XP_016884417.1	1.0	TBX1 T-box 1
5158	20	XP_011511776.1	False	PDE6B phosphodiesterase 6B
29127	6	NP_001306933.1	1.0	RACGAP1 Rac GTPase activating protein 1
11009	-13	XP_016855610.1	1.0	IL24 interleukin 24
79844	-39	XP_016865367.1	False	ZDHHC11 zinc finger DHHC-type containing 11
8938	-23	NP_001186027.1	1.0	BAIAP3 BAI1 associated protein 3
56649	-5	NP_001077416.1	False	TMPRSS4 transmembrane serine protease 4
945	9	XP_016882999.1	1.0	CD33 CD33 molecule
5542	-20	NP_955386.1	False	PRB1 proline rich protein BstNI subfamily 1
23552	5	XP_016870050.1	1.0	CDK20 cyclin dependent kinase 20
269	-43	XP_011536480.1	1.0	AMHR2 anti-Mullerian hormone receptor type 2
27315	32	XP_011518299.1	False	PGAP2 post-GPI attachment to proteins 2
5639	5	XP_011525426.1	1.0	PRRG2 proline rich and Gla domain 2
1890	-5	NP_001944.1	1.0	TYMP thymidine phosphorylase
10197	-13	NP_001253974.1	1.0	PSME3 proteasome activator subunit 3
83871	-8	NP_001138414.1	1.0	RAB34 RAB34, member RAS oncogene family
28954	6	XP_011527097.1	1.0	REM1 RRAD and GEM like GTPase 1
146279	-90	XP_011520692.1	False	TEKT5 tektin 5
5047	-22	XP_011517050.1	1.0	PAEP progestagen associated endometrial protein
8513	-33	NP_001185757.1	1.0	LIPF lipase F, gastric type
283316	-106	XP_011518920.1	False	CD163L1 CD163 molecule like 1
2912	-32	XP_011531937.1	1.0	GRM2 glutamate metabotropic receptor 2
3557	34	NP_776214.1	1.0	IL1RN interleukin 1 receptor antagonist
90557	4	XP_016860723.1	False	CCDC74A coiled-coil domain containing 74A
10691	-10	NP_001306603.1	1.0	GMEB1 glucocorticoid modulatory element binding protein 1
55321	6	XP_016883412.1	False	TMEM74B transmembrane protein 74B
8277	-6	NP_001139405.1	1.0	TKTL1 transketolase like 1
27129	5	XP_011539551.1	1.0	HSPB7 heat shock protein family B (small) member 7
5244	-41	XP_011514617.2	1.0	ABCB4 ATP binding cassette subfamily B member 4
933	-38	NP_001265346.1	1.0	CD22 CD22 molecule
57554	5	XP_016857375.1	1.0	LRRC7 leucine rich repeat containing 7
284541	18	NP_001295031.1	1.0	CYP4A22 cytochrome P450 family 4 subfamily A member 22
146378	-26	NP_001103129.1	False	C16orf92 chromosome 16 open reading frame 92
5704	-31	NP_694546.1	1.0	PSMC4 proteasome 26S subunit, ATPase 4
84911	4	NP_116214.2	1.0	ZNF382 zinc finger protein 382
